session_id,session_ts,user_id,channel,device,device_id,ip_hash,pincode,promo_flag
S000000270,2025-08-03 19:52:01,U003089,email,web,D7e4e4fabe3,IPf47b61e815,577522,0
S000000271,2025-08-03 19:29:08,U002488,organic,mobile,D193bc24681,IP286d424e2d,575674,0
S000000272,2025-08-03 02:12:20,,email,mobile,D_G_81e483b955,IP000111ecfb,565428,0
S000000273,2025-08-03 19:28:19,,paid_social,web,D_G_a2a7284b2d,IPceeb1ec7d7,561180,0
S000000274,2025-08-03 21:47:19,U001518,organic,mobile,D2b00814ba3,IP58c382588f,577522,0
S000000275,2025-08-03 08:21:35,,organic,mobile,D_G_9b0413be44,IP156c597f99,566546,0
S000000276,2025-08-03 03:44:45,,organic,mobile,D_G_2378673cf7,IP724d34fa91,564774,0
S000000277,2025-08-03 00:10:44,U000633,referral,mobile,D786f3fbea4,IP563a87a6d8,565285,0
S000000278,2025-08-03 20:10:55,U002487,search,web,D962ff7ae2e,IPf53feb3e7d,573709,0
S000000279,2025-08-03 14:44:28,,organic,web,D_G_59560bf438,IPaf0e9c92dd,564350,0
S000000280,2025-08-03 16:15:07,U002243,paid_social,web,Df4a0fd7cd0,IP6bbdeec0b9,579266,0
S000000281,2025-08-03 16:55:14,U001831,search,mobile,Dac47427a41,IP3151f870a3,565894,0
S000000282,2025-08-03 19:59:48,U002774,paid_social,web,Daed2ebf79a,IPa8cc03b919,565285,0
S000000283,2025-08-03 16:09:21,U001821,organic,mobile,Df5d18f8e71,IP602651c222,563966,0
S000000284,2025-08-03 18:38:52,U000070,search,web,Deaaa1cf7e6,IP11e314ca27,577522,0
S000000285,2025-08-03 19:50:11,U000293,email,web,De695a97e88,IP194c4183c2,569539,0
S000000286,2025-08-03 10:28:44,U000054,organic,mobile,Db8bfa25cb1,IP2057ff6cce,572163,0
S000000287,2025-08-03 17:24:34,U000211,organic,mobile,D7623ba32fe,IP316c204c12,572163,0
S000000288,2025-08-03 01:25:26,U001730,organic,web,D80ff91f191,IP243a835410,575439,0
S000000289,2025-08-03 16:55:23,U001816,organic,mobile,D6cc9ca6d39,IP5dd159a97a,565285,0
S000000290,2025-08-03 15:13:38,U001000,referral,web,D8e3ac1f19b,IPf21ada97b5,565894,0
S000000291,2025-08-03 21:29:48,U002151,paid_social,web,De2be54c5a7,IP3f74a541f2,578896,0
S000000292,2025-08-03 20:26:45,U002516,organic,web,Dcfc85c9bb8,IP35e455c1ca,569539,0
S000000293,2025-08-03 13:32:28,U001684,organic,web,Dfe43e658d0,IPabe028ed41,577899,0
S000000294,2025-08-03 00:38:34,U000143,search,mobile,D55fb57f5af,IPa35872c405,563967,0
S000000295,2025-08-03 05:33:52,U001597,search,web,D1b2e2f0d67,IP3acae32c88,576422,0
S000000296,2025-08-03 23:48:10,U002960,email,web,D8deb706dd0,IPc66e3222bb,563966,0
S000000297,2025-08-03 13:14:50,U000906,organic,web,D03e3b3f171,IPf2821601e9,572769,0
S000000298,2025-08-03 19:59:53,U001170,organic,web,D22abcc3a33,IP894141f301,563967,0
S000000299,2025-08-03 20:21:48,U000677,search,mobile,D189175c4c9,IP4f6a8addeb,574360,0
S000000300,2025-08-03 09:16:46,U002351,organic,web,D155ef10efb,IP7a324a4c42,572495,0
S000000301,2025-08-03 12:33:01,U001223,organic,web,D386efbe882,IP9162dae758,576422,0
S000000302,2025-08-03 16:24:24,U000648,organic,mobile,D642660bdd4,IP0c2edb8718,572901,0
S000000303,2025-08-03 15:01:13,,organic,web,D_G_dacc838b84,IPb3b90b5da9,562962,0
S000000304,2025-08-03 01:40:51,U001056,organic,mobile,Dad7f428049,IP0fc9be317b,579501,0
S000000305,2025-08-03 17:12:59,U000843,organic,web,D12d5723d98,IP9813d3fc17,571647,0
S000000306,2025-08-03 01:58:26,,organic,web,D_G_0a4eb4537b,IP92bf347603,563108,0
S000000307,2025-08-03 01:38:36,U002225,search,mobile,D7d2e835503,IPf7343e6e9c,575439,0
S000000308,2025-08-03 22:17:34,U001946,organic,web,D1ffe380358,IP27d8badb17,575439,0
S000000309,2025-08-03 13:25:55,U002366,paid_social,web,D5fa785db1d,IP186919028e,563966,0
S000000310,2025-08-03 06:04:07,,paid_social,web,D_G_58773d8a70,IPa629ab56b4,561585,0
S000000311,2025-08-03 00:15:44,U001930,email,mobile,D_RING_02,IP_RING_SHAR,563967,0
S000000312,2025-08-03 14:48:48,,paid_social,mobile,D_G_SHARED_00,IP664c54d96d,568228,0
S000000313,2025-08-03 00:00:29,U000364,email,web,D70484ff9e3,IP8edeed9358,572901,0
S000000314,2025-08-03 17:09:10,U000675,organic,mobile,D8dbe506e7a,IP623e97220d,577626,0
S000000315,2025-08-03 18:49:18,,organic,web,D_G_dc0c9db603,IPb7ec526ad8,568914,0
S000000316,2025-08-03 21:58:21,U002366,paid_social,mobile,D5fa785db1d,IPa9c827b493,563966,0
S000000317,2025-08-03 21:19:18,U001036,search,web,D6fdaac98ae,IPed6bc3d689,575439,0
S000000318,2025-08-03 20:15:00,U000562,organic,mobile,Dce60be2c27,IP63bbeb1b44,575439,0
S000000319,2025-08-03 04:43:56,U001935,organic,web,D3a6a1a726f,IP5a02413993,579501,0
S000000320,2025-08-03 05:25:41,,organic,web,D_G_cc60df1de7,IP9540c42b08,565473,0
S000000321,2025-08-03 14:19:21,U002793,paid_social,mobile,D0d6bef79aa,IP2f674d05f4,571561,0
S000000322,2025-08-03 15:04:26,,paid_social,web,D_G_c82f977173,IPd087da52a1,564774,0
S000000323,2025-08-03 02:00:43,U001341,paid_social,web,Dac05f40c86,IPd1fbacf964,571541,0
S000000324,2025-08-03 11:56:26,U001444,organic,web,Dcd84fc2552,IPf2d7192de4,578600,0
S000000325,2025-08-03 18:02:51,U002185,search,mobile,Da8559b9907,IP4a9b99094f,579236,0
S000000326,2025-08-03 20:39:53,,organic,mobile,D_G_0b774f7955,IPd069b04186,562392,0
S000000327,2025-08-03 06:45:23,,referral,web,D_G_d25133fe49,IP63fd1e8f63,567122,0
S000000328,2025-08-03 11:23:38,U002197,email,mobile,D6aab4e58f0,IPa63f7db301,578796,0
S000000329,2025-08-03 05:17:12,,paid_social,web,D_G_23f545e206,IP5be8add736,561585,0
S000000330,2025-08-03 10:27:27,U003167,organic,mobile,D0e192b9a13,IP122d7c8e1b,572769,0
S000000331,2025-08-03 06:42:27,U002293,search,mobile,D2d8ead8fad,IP57cfc3ff40,571647,0
S000000332,2025-08-03 01:15:56,U002884,search,web,D09b5ebe876,IP7449d3269f,568375,0
S000000333,2025-08-03 22:40:15,U000314,organic,mobile,D2ca1fef7f7,IP23c27b4a83,565894,0
S000000334,2025-08-03 10:41:38,U001736,search,web,Db59a019a63,IP0524dd9cf0,579260,0
S000000335,2025-08-03 05:37:30,,paid_social,mobile,D_G_bd1666b5ff,IP031f731ed6,562814,0
S000000336,2025-08-03 11:59:20,U002143,search,mobile,D14e5b83c5f,IP049fa2ccb8,579884,0
S000000337,2025-08-03 11:59:33,U001227,referral,mobile,Dc0f4fdc02a,IPa81224e2c7,571647,0
S000000338,2025-08-03 15:43:43,U002240,paid_social,web,D354fd5922d,IP6b892cf5de,572901,0
S000000339,2025-08-03 08:01:41,U000369,paid_social,web,Df6747e58f2,IP74541b8af4,571541,0
S000000340,2025-08-03 22:35:04,U001128,organic,mobile,D3c9e36b735,IP721e9e2c9b,578018,0
S000000341,2025-08-03 15:19:04,U002852,paid_social,mobile,D43af4a5c78,IP6c6eaec737,577970,0
S000000342,2025-08-03 08:07:04,U002749,paid_social,mobile,Dbfe519727a,IP6d4fa0208f,577965,0
S000000343,2025-08-03 20:39:33,U002455,search,mobile,D9b86da61cb,IP565eec3e62,575699,0
S000000344,2025-08-03 14:39:57,U003107,referral,mobile,Debccce5eb5,IP4a725de3f1,577970,0
S000000345,2025-08-03 02:18:11,U001355,search,web,D532af49365,IP7c4b0cd429,577626,0
S000000346,2025-08-03 06:37:16,U002138,referral,web,Df3bffae9e2,IPd383185815,565285,0
S000000347,2025-08-03 16:53:06,U001626,organic,web,D33ddf6d744,IP663ec2591f,563967,0
S000000348,2025-08-03 09:47:37,,organic,mobile,D_G_bc1f4ab489,IPc88293a597,569874,0
S000000349,2025-08-03 00:04:35,U000271,paid_social,web,D566e6f5f57,IPe7baf098b0,573709,0
S000000350,2025-08-03 05:50:56,U003116,paid_social,mobile,Dc32fe4d64e,IP8fd65aa7bf,578418,0
S000000351,2025-08-03 21:56:26,U002882,email,web,D66c5d3673e,IP8c757322d6,577626,0
S000000352,2025-08-03 18:49:24,U000893,paid_social,web,D43510bc676,IP1da1758b76,568518,0
S000000353,2025-08-03 08:01:20,U002185,organic,web,Da8559b9907,IP799ba78961,579236,0
S000000354,2025-08-03 08:52:37,,email,web,D_G_1aff5ed2af,IP0202701f37,562853,0
S000000355,2025-08-03 17:32:19,U001477,referral,web,D6573748c03,IP18c98d6e46,569190,0
S000000356,2025-08-03 23:10:55,,paid_social,web,D_G_d32d233676,IP11c77b2f91,565771,0
S000000357,2025-08-03 03:53:28,U001835,search,web,D3fbc45b72b,IP260a845b2b,577899,0
S000000358,2025-08-03 06:27:56,U003065,search,web,D9452468e33,IP7bf48980f8,576088,0
S000000359,2025-08-03 04:45:00,U000734,organic,web,Df3282c6771,IP344ac2492f,573709,0
S000000360,2025-08-03 13:02:55,U001590,paid_social,web,D6d8fb80636,IP22a892b9ac,563967,0
S000000361,2025-08-03 12:28:04,U002599,referral,web,D4e6cbbd479,IP24d42db925,575661,0
S000000362,2025-08-03 09:36:35,,search,mobile,D_G_dbe507c65d,IPe9e61976ae,561585,0
S000000363,2025-08-03 07:06:36,U001610,paid_social,web,D51d4e6e87a,IP82e4246b05,575139,0
S000000364,2025-08-03 09:57:44,U002749,organic,web,Dbfe519727a,IP14ac568710,577965,0
S000000365,2025-08-03 05:59:00,U002182,organic,mobile,Dd8210a9a3c,IP4adf480fce,572149,0
S000000366,2025-08-03 17:25:53,U002108,organic,mobile,Ddaaaba0e46,IPbe33b72f66,563966,0
S000000367,2025-08-03 12:53:30,U000754,search,mobile,D3908fe7735,IPd0754601b7,565285,0
S000000368,2025-08-03 15:06:17,U000365,organic,web,Dff1ebee1eb,IPa44ba49ef5,578963,0
S000000369,2025-08-03 13:15:25,U001636,organic,web,D7c7aa30697,IPcde6c7f1d8,565285,0
S000000370,2025-08-03 12:11:14,U001159,search,web,Dcf70cfe916,IPd14fd4497c,,0
S000000371,2025-08-03 23:46:23,U000115,search,web,D191c27b85b,IPe60b7f4297,578600,0
S000000372,2025-08-03 13:40:44,U002385,search,web,D8794f6e350,IPa8e44b48d9,569539,0
S000000373,2025-08-03 03:33:49,,search,web,D_G_85276f24d6,IPc5cb877367,562392,0
S000000374,2025-08-03 10:45:08,U002954,organic,mobile,Dae68b18bd9,IP772b7d7544,571647,0
S000000375,2025-08-03 22:27:54,U003014,paid_social,web,D04e20734e6,IP8facbacb72,578963,0
S000000376,2025-08-03 19:09:48,U001015,organic,web,Daf6a16428c,IP53b9711fb6,574621,0
S000000377,2025-08-03 16:55:40,U000152,referral,mobile,D1d3288f109,IPb0c8351798,579266,0
S000000378,2025-08-03 21:09:48,U001925,search,web,D1a89033c92,IP8a2f82c7a1,575699,0
S000000379,2025-08-03 07:48:54,U001567,paid_social,web,De030b14324,IP5860c02bfb,576422,0
S000000380,2025-08-03 02:52:25,U001780,search,web,D5361dd559e,IP66a2c34ea8,577742,0
S000000381,2025-08-03 17:09:54,U000537,organic,mobile,D3f563789dd,IP573d19cf30,576422,0
S000000382,2025-08-03 07:09:08,,PAID_SOCIAL,web,D_G_80456a5c84,IP5c589a5100,567745,0
S000000383,2025-08-03 13:29:28,,paid_social,web,D_G_f42673f3fc,IPd6ab6284ee,565428,0
S000000384,2025-08-03 03:21:49,U000762,paid_social,mobile,D0a0700ad95,IP708da5de32,579260,0
S000000385,2025-08-03 23:59:49,U002230,email,web,Dc669426483,IPf6e54f5622,577970,0
S000000386,2025-08-03 16:10:22,U002052,referral,web,Dc9b476352f,IP43aca88218,578418,0
S000000387,2025-08-03 09:58:44,U002631,referral,web,De5ffad0041,IP1c4a335f72,574441,0
S000000388,2025-08-03 03:22:31,U001164,organic,mobile,D14644837b2,IPf4bc14daa2,574252,0
S000000389,2025-08-03 18:36:28,U003144,search,web,D3aca1eec2d,IP50b800336e,579260,0
S000000390,2025-08-03 22:52:30,,referral,mobile,D_G_c006f2fbb0,IP9a583a094a,562918,0
S000000391,2025-08-03 09:28:32,,paid_social,web,D_G_e583b7731a,IP264d72da20,562918,0
S000000392,2025-08-03 22:04:05,U001583,search,web,D31091fae94,IPb6b0554694,579236,0
S000000393,2025-08-03 04:52:16,U001564,email,web,D117f80ed2d,IPac0ae950f2,565285,0
S000000394,2025-08-03 15:38:47,U001064,search,web,D2044318248,IP05c35b43d9,572163,0
S000000395,2025-08-03 16:50:08,U002734,paid_social,web,Da574966456,IPf53a9d37e6,563966,0
S000000396,2025-08-03 11:01:07,U000266,email,web,Dc76a2a7266,IP77252c2244,572901,0
S000000397,2025-08-03 02:11:13,U000840,paid_social,mobile,D3c6b1858df,IP240b338c1d,563967,0
S000000398,2025-08-03 17:59:17,,organic,mobile,D_G_cb0f6d7b69,IPd5afb35914,567122,0
S000000399,2025-08-03 19:42:03,U001517,search,mobile,Da7a372a586,IP236abacc0e,565894,0
S000000400,2025-08-03 21:23:24,,search,mobile,D_G_d06262145f,IP33118093d4,562962,0
S000000401,2025-08-03 12:56:47,U002711,referral,mobile,D4fc7a19e0f,IPf9739a0a83,569539,0
S000000402,2025-08-03 08:18:23,U002960,paid_social,web,D8deb706dd0,IP39188b4065,563966,0
S000000403,2025-08-03 22:45:04,U001203,referral,mobile,Dc45b48cc4c,IP3ef153ca30,563967,0
S000000404,2025-08-03 09:46:14,U001046,organic,mobile,D38f43a5d74,IP1014bb2bdd,578796,0
S000000405,2025-08-03 13:00:10,U002218,email,mobile,Dfec7fbce41,IP5339309141,571647,0
S000000406,2025-08-03 08:43:15,U003079,organic,mobile,Df8b4330629,IPa38dd45333,565894,0
S000000407,2025-08-03 02:40:11,,paid_social,web,D_G_defc97c6bf,IP111e31d63c,569763,0
S000000408,2025-08-03 10:43:27,,paid_social,mobile,D_G_87bf9f8c51,IPb729aae028,562918,0
S000000409,2025-08-03 17:55:10,U001806,email,web,Daf7279460a,IPd117c5aedd,568375,0
S000000410,2025-08-03 02:48:19,U002372,referral,mobile,Db9a743abbd,IPfb1f3f1b4e,575139,0
S000000411,2025-08-03 00:15:27,,search,web,D_G_a037c25399,IPde4927218d,567545,0
S000000412,2025-08-03 15:17:05,U000641,organic,mobile,D878546f3fd,IP0cb90fd5bd,577965,0
S000000413,2025-08-03 10:05:25,U000590,search,mobile,D1c37d756fb,IP3ba8bca18f,565894,0
S000000414,2025-08-03 20:46:34,U001701,search,mobile,Dede3f1db75,IPdd533b63ec,579260,0
S000000415,2025-08-03 18:31:30,U002021,organic,mobile,Db7b2b8ab44,IPc278522db0,573828,0
S000000416,2025-08-03 19:38:21,U000966,referral,web,D01d7f64f6c,IP0f8ab47b24,576422,0
S000000417,2025-08-03 14:41:45,U001171,email,mobile,Db68365061c,IPa716d67cb9,576088,0
S000000418,2025-08-03 08:22:47,U002257,search,web,Dcb19ab07a8,IPf6bdee027d,568518,0
S000000419,2025-08-03 00:52:06,U001152,search,web,Da8b4e43c1d,IP3944aeefe9,575614,0
S000000420,2025-08-03 21:07:17,,search,web,D_G_84f9280ea7,IP5512899da7,569589,0
S000000421,2025-08-03 03:51:24,U002017,search,mobile,D80b6414076,IPe2135ea570,563967,0
S000000422,2025-08-03 18:20:17,U000753,referral,web,D_RING_02,IP_RING_SHAR,563967,0
S000000423,2025-08-03 23:12:17,U002218,search,web,Dfec7fbce41,IP667a7bd075,571647,0
S000000424,2025-08-03 14:23:24,,organic,web,D_G_fabf17fa97,IP4349eb5b59,564774,0
S000000425,2025-08-03 14:51:37,U001385,organic,web,Df0e122aa06,IP85c2248554,574573,0
S000000426,2025-08-03 16:33:36,U001760,organic,mobile,D66875dfff2,IP4c18cb716e,575139,0
S000000427,2025-08-03 09:03:15,U000621,search,mobile,Dea3a6d91a5,IP803a3fa5d4,568518,0
S000000428,2025-08-03 02:01:16,U003154,paid_social,mobile,Dd8183f25e0,IP448dc91e53,578600,0
S000000429,2025-08-03 23:37:02,U001049,search,web,De869d0e9b9,IPbaaa2edccd,576422,0
S000000430,2025-08-03 09:43:26,,organic,web,D_G_43fc7a32b7,IPa34cb11820,565428,0
S000000431,2025-08-03 21:22:24,U002854,paid_social,web,D6dc57e3d4e,IP3c513d24b9,576088,0
S000000432,2025-08-03 04:07:05,,organic,mobile,D_G_28c7412d05,IP32370e58cd,562814,0
S000000433,2025-08-03 08:59:25,U002336,search,web,D014eb6648d,IPcc61d97891,565285,0
S000000434,2025-08-03 11:05:11,U000125,organic,web,D_RING_04,IP_RING_SHAR,565285,0
S000000435,2025-08-03 15:01:14,U001223,referral,mobile,D386efbe882,IPcd674d1912,576422,0
S000000436,2025-08-03 02:46:42,U001847,referral,web,D4c4d06021c,IP126ee6a220,578963,0
S000000437,2025-08-03 16:00:31,U001305,search,mobile,Dbeac9b8e23,IPcaca7555a9,575439,0
S000000438,2025-08-03 15:23:23,U001519,organic,web,D20e14ae97e,IPdd813360ab,577970,0
S000000439,2025-08-03 07:32:22,,email,web,D_G_a89992fced,IPde46f01ac0,566304,0
S000000440,2025-08-03 16:19:30,U000887,referral,mobile,D748eaec226,IPbd19f7efb8,577626,0
S000000441,2025-08-03 13:35:34,U002986,paid_social,web,D92781d1a6b,IPeb581f1bc7,579236,0
S000000442,2025-08-03 08:16:36,U001104,referral,mobile,D0fc4563c7d,IP3123ae6d2c,577934,0
S000000443,2025-08-03 14:40:04,U001782,search,mobile,Dd04a98f771,IP8df97bbba3,563967,0
S000000444,2025-08-03 10:55:24,U002061,referral,web,D93aef875d8,IP1b226e6170,563967,0
S000000445,2025-08-03 18:42:35,U000446,referral,web,D86665cbaa4,IPf7a684f40e,571541,0
S000000446,2025-08-03 15:58:54,U003021,search,mobile,D27203e97a1,IPa58c634dd5,572398,0
S000000447,2025-08-03 01:29:56,U000439,organic,mobile,D970b2b0692,IP3e945e8038,575674,0
S000000448,2025-08-03 16:53:51,U002458,organic,mobile,D40d396e24e,IP57088ee97b,573709,0
S000000449,2025-08-03 19:34:03,U002627,search,mobile,D0ff0cd1476,IP034e391c0f,568375,0
S000000450,2025-08-03 19:53:50,U003135,paid_social,mobile,Dc24322e580,IPbba362b327,563967,0
S000000451,2025-08-03 14:53:12,,paid_social,mobile,D_G_df89f674de,IP0f784224bc,562903,0
S000000452,2025-08-03 13:26:08,U002441,search,web,D5db7634224,IP32a1ddd4cf,579266,0
S000000453,2025-08-03 04:17:18,U001751,search,web,D9004ba2689,IP3ccdf714f6,572398,0
S000000454,2025-08-03 19:47:39,U003139,search,web,D9c6b47f169,IP79c3a402d3,563966,0
S000000455,2025-08-03 20:40:16,U001174,referral,mobile,D32e4f846a3,IPcb3362b42c,574252,0
S000000456,2025-08-03 21:14:55,,organic,web,D_G_SHARED_00,IPf36ca28552,569874,0
S000000457,2025-08-03 09:21:41,U003193,paid_social,mobile,D74bdf23031,IPbb504fc772,569539,0
S000000458,2025-08-03 00:15:24,U000110,paid_social,mobile,Dcc4a3c5bc6,IPfaa2325568,578796,0
S000000459,2025-08-03 21:13:28,,organic,web,D_G_e2404379e4,IP26d111f2e4,565627,0
S000000460,2025-08-03 02:29:42,,paid_social,web,D_G_2040251c3a,IPc6560922b3,567667,0
S000000461,2025-08-03 11:24:56,U000724,organic,web,D143e093067,IP43b3d0fb92,568518,0
S000000462,2025-08-03 02:04:49,,search,mobile,D_G_ec7b20c52b,IPa9fe11a5ad,565428,0
S000000463,2025-08-03 04:49:04,,paid_social,web,D_G_f2bb2b5724,IPc56e926293,562962,0
S000000464,2025-08-03 01:18:02,,paid_social,web,D_G_SHARED_00,IP4f4824dbeb,568619,0
S000000465,2025-08-03 15:31:55,,paid_social,mobile,D_G_e434bcf935,IP0dd57ef4d7,562962,0
S000000466,2025-08-03 20:51:33,U000417,email,web,Dea52aaf33d,IP8e74f17435,568518,0
S000000467,2025-08-03 22:15:37,U003032,organic,mobile,Dbb114f4e07,IP1e3a8bbe53,569539,0
S000000468,2025-08-03 06:08:53,,paid_social,mobile,D_G_b68b1a36d7,IPd3c1ea4fb8,566103,0
S000000469,2025-08-03 04:44:55,U002749,search,mobile,Dbfe519727a,IP4aa28e5447,577965,0
S000000470,2025-08-03 03:58:08,U001757,organic,mobile,Dffcf9e13a4,IP19f14604cd,575439,0
S000000471,2025-08-03 10:04:58,,organic,mobile,D_G_584782069e,IP5cf9720c8e,568914,0
S000000472,2025-08-03 19:09:34,U001648,organic,web,De56c243002,IP17e08ae730,573828,0
S000000473,2025-08-03 01:55:29,U001760,organic,mobile,D66875dfff2,IPe53b57be9b,575139,0
S000000474,2025-08-03 02:21:23,U002967,organic,web,D51b22a071f,IP5bcc7a58c7,575692,0
S000000475,2025-08-03 07:13:18,,search,mobile,D_G_SHARED_00,IPf5c90ff05d,568284,0
S000000476,2025-08-03 07:02:46,U001908,search,mobile,D578be4eef4,IPf3a63ef7b0,569539,0
S000000477,2025-08-03 15:34:52,U001287,organic,mobile,Dea2a54134b,IPd727c5b858,577080,0
S000000478,2025-08-03 11:26:44,U000287,referral,web,D29501ba018,IPc613b97cb9,571541,0
S000000479,2025-08-03 18:28:50,,search,web,D_G_1579040e27,IP3c62a296e5,569654,0
S000000480,2025-08-03 02:40:40,,paid_social,web,D_G_5354fc1f39,IP04e443ffbc,561909,0
S000000481,2025-08-03 21:08:45,U002351,paid_social,mobile,D155ef10efb,IP75107300ac,572495,0
S000000482,2025-08-03 13:58:28,U001475,organic,mobile,D54df9a58ee,IPf6251acdff,579260,0
S000000483,2025-08-03 13:18:44,U000008,referral,mobile,D1229e43125,IP46c84e6427,572788,0
S000000484,2025-08-03 05:33:34,U001493,search,mobile,D23cfc5680a,IP2d8d4b0c3f,577545,0
S000000485,2025-08-03 09:38:23,,search,mobile,D_G_10a03de440,IPa19d2f66ba,562975,0
S000000486,2025-08-03 12:58:56,U001099,referral,web,D5e75dbad19,IPe99c2ed80c,571222,0
S000000487,2025-08-03 18:09:29,U002230,referral,mobile,Dc669426483,IP772fd374f5,577970,0
S000000488,2025-08-03 04:33:04,U002547,organic,web,Dacb47420e9,IP58c3f78575,575439,0
S000000489,2025-08-03 07:32:33,,organic,web,D_G_2d6edab3dd,IPd27d7da4bb,567745,0
S000000490,2025-08-03 00:53:58,U003140,referral,web,D04f7d1378e,IP6a26c1d234,578796,0
S000000491,2025-08-03 06:28:55,U001929,organic,web,Dba1f98d82f,IP0e56052785,563967,0
S000000492,2025-08-03 12:25:34,U000717,organic,web,D444039f021,IP0c7c2ae185,571631,0
S000000493,2025-08-03 20:04:17,U002516,organic,web,Dcfc85c9bb8,IP75eb89852f,569539,0
S000000494,2025-08-03 10:42:15,U001052,search,web,D6800f5394c,IPabf97162ea,568375,0
S000000495,2025-08-03 05:26:25,,paid_social,web,D_G_a2d64fcc5d,IPb9747500dc,562214,0
S000000496,2025-08-03 00:55:11,U001656,paid_social,web,D6f83aa2016,IPa32235c38e,579609,0
S000000497,2025-08-03 02:27:00,U001691,referral,mobile,D544a9e4ffc,IP7faa6d8640,572276,0
S000000498,2025-08-03 02:47:58,,paid_social,mobile,D_G_SHARED_00,IP5f43e191c0,562903,0
S000000499,2025-08-03 23:47:41,U000300,organic,web,D271063e664,IPe347a53c18,578963,0
S000000500,2025-08-03 20:13:56,,search,mobile,D_G_dd01e0db05,IPd8f42be45b,562918,0
S000000501,2025-08-03 23:37:02,U003065,search,mobile,D9452468e33,IP63a42c4af8,576088,0
S000000502,2025-08-03 02:52:52,U001831,referral,mobile,Dac47427a41,IP8f8f723766,565894,0
S000000503,2025-08-03 03:48:10,,paid_social,web,D_G_SHARED_00,IP8d5640de10,568914,0
S000000504,2025-08-03 03:09:29,U000717,organic,web,D444039f021,IPf6d1095e18,571631,0
S000000505,2025-08-03 11:42:24,,paid_social,web,D_G_SHARED_00,IPbd278dcea9,562853,0
S000000506,2025-08-03 04:31:03,U000961,paid_social,web,D44b3dd6e2d,IPece4c72ab4,577899,0
S000000507,2025-08-03 15:53:07,U001780,organic,web,D5361dd559e,IPb9febc6ba0,577742,0
S000000508,2025-08-03 18:42:25,U000418,search,mobile,Dde547f5a4b,IPa161eccb3c,579609,0
S000000509,2025-08-03 18:49:49,U000351,search,web,D7174842f6d,IPe44b50aabf,574441,0
S000000510,2025-08-03 16:18:49,U001761,organic,web,D4ce9f38333,IP30986f4fda,571631,0
S000000511,2025-08-03 09:07:06,U000458,search,mobile,D438310d9a4,IP461322f397,563966,0
S000000512,2025-08-03 03:15:15,U001071,email,web,D7a88bc23e6,IP1c3aa7de78,579609,0
S000000513,2025-08-03 03:41:01,U002397,organic,web,D72a64e880e,IPeb191cbfed,576074,0
S000000514,2025-08-03 16:53:35,U001166,email,mobile,D375d41a12f,IPc53cf1508f,575674,0
S000000515,2025-08-03 17:22:37,,organic,web,D_G_050af8479d,IP4f8de0ed1a,562453,0
S000000516,2025-08-03 10:28:45,,organic,mobile,D_G_c02891e08d,IPd86bcafefe,564350,0
S000000517,2025-08-03 19:16:49,,referral,web,D_G_d4c15854f0,IP8eb38e3312,564774,0
S000000518,2025-08-03 07:59:44,U000374,organic,web,D726dda436c,IP568217e7a1,569539,0
S000000519,2025-08-03 13:09:17,U000666,organic,mobile,D9da6b7aa30,IPe00c98471c,563966,0
S000000520,2025-08-03 13:16:18,U001673,search,web,D6a6e0577dd,IP43c2ebe0fd,563966,0
S000000521,2025-08-03 21:19:11,U000266,search,web,Dc76a2a7266,IP76fc3b38e4,572901,0
S000000522,2025-08-03 09:33:57,U002825,organic,web,D092d3272c9,IP5954236994,574081,0
S000000523,2025-08-03 19:54:05,U002515,organic,web,Dc197b9e9f9,IPdf43a52784,572149,0
